"subject" "activities" "timebodyaccelerationmean()x" "timebodyaccelerationmean()y" "timebodyaccelerationmean()z" "timegravityaccelerationmean()x" "timegravityaccelerationmean()y" "timegravityaccelerationmean()z" "timebodyaccelerationjerkmean()x" "timebodyaccelerationjerkmean()y" "timebodyaccelerationjerkmean()z" "timebodygyroscopemean()x" "timebodygyroscopemean()y" "timebodygyroscopemean()z" "timebodygyroscopejerkmean()x" "timebodygyroscopejerkmean()y" "timebodygyroscopejerkmean()z" "timebodyaccelerationmagnitudemean()" "timegravityaccelerationmagnitudemean()" "timebodyaccelerationjerkmagnitudemean()" "timebodygyroscopemagnitudemean()" "timebodygyroscopejerkmagnitudemean()" "frequencybodyaccelerationmean()x" "frequencybodyaccelerationmean()y" "frequencybodyaccelerationmean()z" "frequencybodyaccelerationjerkmean()x" "frequencybodyaccelerationjerkmean()y" "frequencybodyaccelerationjerkmean()z" "frequencybodygyroscopemean()x" "frequencybodygyroscopemean()y" "frequencybodygyroscopemean()z" "frequencybodyaccelerationmagnitudemean()" "frequencybodybodyaccelerationjerkmagnitudemean()" "frequencybodybodygyroscopemagnitudemean()" "frequencybodybodygyroscopejerkmagnitudemean()" "timebodyaccelerationstd()x" "timebodyaccelerationstd()y" "timebodyaccelerationstd()z" "timegravityaccelerationstd()x" "timegravityaccelerationstd()y" "timegravityaccelerationstd()z" "timebodyaccelerationjerkstd()x" "timebodyaccelerationjerkstd()y" "timebodyaccelerationjerkstd()z" "timebodygyroscopestd()x" "timebodygyroscopestd()y" "timebodygyroscopestd()z" "timebodygyroscopejerkstd()x" "timebodygyroscopejerkstd()y" "timebodygyroscopejerkstd()z" "timebodyaccelerationmagnitudestd()" "timegravityaccelerationmagnitudestd()" "timebodyaccelerationjerkmagnitudestd()" "timebodygyroscopemagnitudestd()" "timebodygyroscopejerkmagnitudestd()" "frequencybodyaccelerationstd()x" "frequencybodyaccelerationstd()y" "frequencybodyaccelerationstd()z" "frequencybodyaccelerationjerkstd()x" "frequencybodyaccelerationjerkstd()y" "frequencybodyaccelerationjerkstd()z" "frequencybodygyroscopestd()x" "frequencybodygyroscopestd()y" "frequencybodygyroscopestd()z" "frequencybodyaccelerationmagnitudestd()" "frequencybodybodyaccelerationjerkmagnitudestd()" "frequencybodybodygyroscopemagnitudestd()" "frequencybodybodygyroscopejerkmagnitudestd()"
2 "WALKING" 0.2609497352 -0.0237442544181923 -0.11675033986125 0.863515035303571 -0.281569884107143 -0.145628491629791 0.0798287078185536 0.010386717392 -0.00450629540125 -0.00177986857451786 -0.0820061337053179 0.0558883032176071 -0.108151709203625 -0.0409420285632857 -0.0479477356765 -0.0951868545905536 -0.0951868545905536 -0.39976650446375 -0.158436256492857 -0.622852890373393 -0.303849606719125 -0.139090990061786 -0.373791083321607 -0.409296061247143 -0.370377594905357 -0.606886963103571 -0.43028008832375 -0.430002498098125 -0.345092151407143 -0.261820312455 -0.369599569565357 -0.432185813746071 -0.673529227142857 -0.248402957224339 -0.00605334066625 -0.141030802427679 -0.949092600785714 -0.928400063053571 -0.902500229267857 -0.3778666979625 -0.34033136843625 -0.642029135791071 -0.48664604953875 -0.254441015558393 -0.287740607208036 -0.590419539029286 -0.673882343910714 -0.59322512300375 -0.239150794265207 -0.239150794265207 -0.40461011768 -0.303985761113071 -0.687411569196429 -0.229284267509821 -0.00651962973494643 -0.0976625176719107 -0.401591514421054 -0.352899981717143 -0.676366051089286 -0.509470439046429 -0.174193702324107 -0.338625280510714 -0.3468687337625 -0.458305284323571 -0.3435632786075 -0.730230915598214
2 "WALKING_DOWNSTAIRS" 0.266374106919355 -0.0286997706805645 -0.117735193856452 0.908850094193548 -0.300970097258065 -0.0891354880213065 0.0507061309854839 0.0170209935254839 0.0183726045790323 0.0324862931451613 -0.107134604459677 0.0529645748683871 -0.111790730533871 -0.0264470533096774 -0.0427926865112903 -0.159699109070806 -0.159699109070806 -0.520614313548387 -0.224810732209677 -0.690270478790323 -0.406890583120968 -0.193610084525806 -0.432693280483871 -0.516304204596774 -0.445825354441855 -0.709022659596774 -0.43578483408871 -0.495113831854839 -0.372496801854839 -0.360276949112903 -0.48466412016129 -0.480107106612903 -0.746807486370968 -0.332718336370968 -0.0612029713354839 -0.162854672683226 -0.949278983225807 -0.91250352516129 -0.884797518225806 -0.498756658225806 -0.427565216112097 -0.736538569758065 -0.475852865633065 -0.321330304400806 -0.345158013653226 -0.630707210806452 -0.758770780322581 -0.62151123516129 -0.330354447991935 -0.330354447991935 -0.503400530887097 -0.283293486040323 -0.747598352177419 -0.306786868540323 -0.0584983819612903 -0.103249632097903 -0.525823245967742 -0.447798621169355 -0.762843936854839 -0.494604144295968 -0.24100536208629 -0.399818719387097 -0.419957201854839 -0.533169528951613 -0.291221164825 -0.766932946532258
2 "WALKING_UPSTAIRS" 0.262355519833743 -0.0264837051 -0.124299560861863 0.867569126502636 -0.301180577135325 -0.150484601569649 0.0821105185527065 0.00515309585407733 -0.00965211081741652 0.0258789555176801 -0.0954767207617575 0.0590026698453779 -0.118982371936063 -0.0374991159694903 -0.0575968298337434 -0.103082168861511 -0.103082168861511 -0.389005418301055 -0.203813198913796 -0.607754455096661 -0.284813149889631 -0.141094183446661 -0.345867058062566 -0.368752390201757 -0.370963136033743 -0.5583175756942 -0.406606347293146 -0.478299404465905 -0.284115199659227 -0.252769944520738 -0.33131484694833 -0.474624752418278 -0.648757398629174 -0.231883170413761 -0.0202349296428295 -0.18443551687645 -0.947070668453427 -0.929403715676626 -0.905775795483304 -0.34967418991775 -0.354642976514938 -0.59731411427065 -0.49049874322478 -0.407906381194183 -0.194828618141687 -0.550345018347979 -0.657853747592267 -0.564783383626011 -0.252078798109842 -0.252078798109842 -0.360011373262566 -0.377992050050439 -0.654771437908612 -0.213767066345518 -0.0244528704223023 -0.168387913772355 -0.389809678180228 -0.382830574893181 -0.635508765518453 -0.520356792727592 -0.37964749813884 -0.243538980320738 -0.369689789342707 -0.404656612119859 -0.425537826977153 -0.68885493943761
2 NA 0.256436359014184 -0.0249621019679504 -0.12899285277305 0.860006618014184 -0.185003146446809 -0.294345064197872 0.0739323986462411 0.00425214554609929 -0.0169803669279433 -0.0511432078404255 -0.0746110139203546 0.0799182171028369 -0.099979574946383 -0.0360831745695035 -0.0499490529929078 -0.127059262623404 -0.127059262623404 -0.360194648738298 -0.0670392823921986 -0.589765038865248 -0.289099901495745 -0.202174087907801 -0.269732342521986 -0.36240143238156 -0.413226211358865 -0.53662438751773 -0.31781693364539 -0.411789946474468 -0.213247920730496 -0.304411554759574 -0.348630788694326 -0.444608732602837 -0.633387220567376 -0.282195002531915 -0.121579766503546 -0.105521333126241 -0.938527480992908 -0.923867734751773 -0.884382130496454 -0.320946625574468 -0.395335712838298 -0.574921841794326 -0.357985340723404 -0.365954281714894 -0.0760996072268085 -0.570396462198582 -0.612530264468085 -0.60024838177305 -0.326227412929078 -0.326227412929078 -0.391655933971631 -0.331021139340426 -0.648473188085106 -0.280716539602837 -0.137980534858156 -0.0911072369624114 -0.340142937134752 -0.41867132868227 -0.611913504255319 -0.378215293085106 -0.346034802415603 -0.123170656483688 -0.44643831893617 -0.458732538021277 -0.373023369102837 -0.69585107964539
3 "LAYING" 0.277045258145833 -0.019536840063125 -0.107209356208333 0.928531455208333 -0.214046334375 -0.00307981704708333 0.103681343708333 0.00987685807166667 -0.00932470617291667 -0.0960837437708333 -0.0341782208604167 0.0870012595210417 -0.0256452232354167 -0.0768089915604167 -0.0372228650416667 0.333754731458333 0.333754731458333 0.10384507225 0.0142677821595833 -0.0829366854166667 0.328308506041667 0.339771173822917 -0.277602590916667 0.136554991314583 0.1372024523 -0.283086205125 0.0633716052854167 -0.130327465789583 0.15284524938125 0.395958034583333 0.243834258785417 -0.0143735434 -0.132705384364583 0.383681639791667 0.360164958768542 -0.320204232520417 -0.9544062675 -0.93357760125 -0.934378766458333 0.165271070858333 0.276544029529167 -0.336817322270833 -0.19830385328125 -0.18922957 -0.0940797929729167 0.0393387960854167 -0.193508405479167 0.193206498960417 0.373611914166667 0.373611914166667 0.209502174375 -0.0426276750979167 -0.111228416159583 0.403369766666667 0.283247837625 -0.4060143105 0.0886515099394167 0.341242392604167 -0.389057047125 -0.286724914610417 -0.235470976166667 -0.275667262770833 0.1446227570625 0.15480886140625 -0.242353857320833 -0.145733545496458
3 "SITTING" 0.279965329555556 -0.00980200850666667 -0.1067775246 0.947731858666667 -0.0620852772955556 0.148714808888889 0.0971862748866667 0.00563780215111111 -0.00729137766444444 -0.102838822533333 -0.0704025952333333 0.05926394948 -0.0921282734666667 -0.0348434913444444 -0.0492836435688889 -0.0491616726733333 -0.0491616726733333 -0.228851413747333 -0.3466062928 -0.592843014888889 -0.0722392276888889 -0.129606639466667 -0.494683451555556 -0.16163290774 -0.172941628735556 -0.583917371333333 -0.240298893435556 -0.717545840444444 -0.318306481022222 -0.01907433524 -0.175295286557778 -0.429213369555556 -0.621752455777778 0.0111935496222222 -0.21859832499 -0.479185977111111 -0.955258881333333 -0.932066041111111 -0.937753794444444 -0.145759708684667 -0.146242294857778 -0.626646986888889 -0.370244695288889 -0.699453537111111 -0.498480800444444 -0.395995494444444 -0.816858240222222 -0.325780073711111 -0.0819559041111111 -0.0819559041111111 -0.216858921977778 -0.3805726254 -0.637079543555556 0.0390098262533333 -0.32253131772 -0.512694303111111 -0.208250062317778 -0.177202094317778 -0.668867334444444 -0.414919000955556 -0.691518367333333 -0.621658471333333 -0.263644030288889 -0.280426776955556 -0.457674088 -0.685470931777778
3 "STANDING" 0.29354392712766 -0.00850107533191489 -0.100319930659574 0.956649352553192 -0.0607578318319149 0.0216777910246191 0.109650600459574 0.0137618233808511 0.0213397664446809 -0.068294569906383 -0.0707805998787234 0.0806559989574468 -0.110149008255319 -0.0708296588478723 -0.0399656935617021 0.211138853638298 0.211138853638298 -0.0637528559361702 -0.218029835319149 -0.39719562106383 0.0984320090212766 0.0792280694042553 -0.374740089574468 -0.0368012151170213 -0.0568032957531915 -0.491979946170213 -0.295345101425532 -0.382483075106383 -0.034175027916383 0.155742168808511 0.00918394264170213 -0.349338414731915 -0.453697247021277 0.275046110468085 0.0907630761042553 -0.325891435319149 -0.950490938510638 -0.912363420851064 -0.927192732978723 0.0322415501638298 0.0473612314702128 -0.52265163787234 -0.46064684487234 -0.409134149148936 -0.227869042382979 -0.411302217446809 -0.514591487234043 -0.0344217467042553 0.205422375957447 0.205422375957447 -0.0292570509829787 -0.360678305253192 -0.450303212340426 0.336554724893617 0.0268269875085106 -0.353397850212766 0.011055933212766 0.0901720096791489 -0.551178075319149 -0.51494094106383 -0.431552775319149 -0.374705187021277 0.0428533623276596 -0.089735699787234 -0.484141274255319 -0.487128422553191
3 "WALKING" 0.287848290836 -0.015681926937815 -0.107769898562756 0.92016145912 -0.184651717426 -0.08479463114146 0.08035971604533 0.00259335247368 -0.01088887018724 -0.0773914937849 -0.05965949119958 0.080486188862 -0.06803678035936 -0.05306677030294 -0.05241888448584 0.12552860835938 0.12552860835938 -0.09838500316406 -0.11175273171948 -0.428947793592 0.04514379876374 0.0409766737466 -0.19735512504974 -0.05208586459058 -0.1336491227936 -0.326495335928 -0.25777699832902 -0.3043265368362 -0.1410678788674 0.1585781404718 0.0154860813578 -0.307686734604 -0.45573465884792 0.124130123173742 0.05342127493036 -0.1657559183581 -0.94534781562 -0.93407171654 -0.90927184754 -0.00498958981912 -0.09317849113758 -0.38409833932616 -0.3448269833166 -0.3264473679304 -0.235210302817 -0.4519943916426 -0.459494969202 -0.33911525233814 0.1208289703378 0.1208289703378 -0.00619839702858 -0.26572574302828 -0.4654137737948 0.15091417268194 -0.0083807487316 -0.21827191972756 -0.046426870327326 -0.1113344950233 -0.441031194328 -0.3775320490392 -0.34837618625616 -0.3405905214388 -0.0782599655142 -0.04421395204352 -0.37043704597824 -0.518430325843
3 "WALKING_DOWNSTAIRS" 0.287266404162162 -0.018284641170991 -0.107112586674775 0.949638397027027 -0.171789860882883 -0.0290917005509009 0.0814077691234234 0.000619634246846846 -0.00750275254135135 -0.0997275370901802 -0.0448662285540541 0.104696130820721 -0.0687797883459459 -0.0450350471288288 -0.048735466345045 -0.0486126571072072 -0.0486126571072072 -0.25467143050991 -0.14840310300991 -0.545303654774775 -0.0783632014531531 -0.015499760390991 -0.32268779309009 -0.171244144182883 -0.185680549331532 -0.456798307297297 -0.203910658385586 -0.433982445585586 -0.281001296908108 0.0150668315297297 -0.0921984478522523 -0.34600306643991 -0.59934656972973 -0.0576112787567568 -0.0298618227603604 -0.281269052495495 -0.954992787837838 -0.93078126036036 -0.887501001441441 -0.164470009698198 -0.157920707572072 -0.513273661441441 -0.264038317677477 -0.400762241657658 -0.360234622576577 -0.429278147702703 -0.643439552792793 -0.444021641018018 -0.0257418727855856 -0.0257418727855856 -0.110869796963964 -0.22483358445045 -0.602766575675676 -0.0515246685740541 -0.100643491596396 -0.315809168926126 -0.234905146473874 -0.186661882495829 -0.569951906666667 -0.291737434184414 -0.387000179072072 -0.449510115945946 -0.202953175013964 -0.144592063052971 -0.283297632824324 -0.636413285045045
3 "WALKING_UPSTAIRS" 0.290229993020833 -0.0167519664941667 -0.105667278639583 0.922429557727273 -0.179716105825758 -0.025108204369697 0.0893773387804356 0.00288151199899621 -0.00772791363039773 -0.0805477023799716 -0.0460798970481231 0.105837316606837 -0.0797682790664015 -0.048528990336553 -0.0559552754283901 0.0899336402725379 0.0899336402725379 -0.126093296779356 -0.137839361860473 -0.41394249633428 0.0131841376795833 0.0880456318863636 -0.204497222724621 -0.110167909451191 -0.099768533257197 -0.317203064051515 -0.186850455501515 -0.323646096786174 -0.18749027891572 0.119950908903561 -0.0210736591861553 -0.287504895216856 -0.431767741513636 0.0779811593236742 0.0961943150126136 -0.196379464485227 -0.950604743409091 -0.935054737083333 -0.917765408560606 -0.0783380952197538 -0.061391246229358 -0.372317861765284 -0.329850860945644 -0.34637125013447 -0.289398781732955 -0.328715531798674 -0.469922244641098 -0.356885674596402 0.106281467106023 0.106281467106023 -0.0281006711481818 -0.250087416499583 -0.428363481902083 0.0981238774152652 0.028499589850928 -0.25943176762822 -0.12960292990303 -0.0852297107454545 -0.426893649819205 -0.378810997714962 -0.369949802144697 -0.392818026598485 -0.0763048307329545 -0.0473927435832386 -0.359963824410473 -0.466588379145076
3 NA 0.286422148346457 -0.0192170161261181 -0.0981732329385827 0.928234253228346 -0.115849113334173 -0.126981505415827 0.114501639880315 -0.0252878797314961 -0.0168670025574803 -0.105576899548819 -0.0569490114047244 0.116041775352756 -0.063836954907874 -0.049903857748189 -0.0776100547543307 0.108443612014961 0.108443612014961 -0.0381490962986614 -0.0959880652448819 -0.340615667244094 0.0913853380866142 0.00188518003937008 -0.0380661121443307 0.0316450365653543 -0.154738705527559 -0.189311491411811 -0.272181948244094 -0.147975458535433 -0.18547682342937 0.244749625283465 0.126507833347244 -0.209429849965354 -0.297618853419685 0.102248849510236 -0.0171501391472441 0.0139064045791339 -0.95494669976378 -0.943943697480315 -0.902076448897638 0.0912228453728346 -0.125766781454331 -0.251394832166929 -0.359325767529134 -0.21371393383937 -0.279682457173701 -0.437718182271654 -0.280283097133858 -0.352074389417323 0.206373651909528 0.206373651909528 0.122395847475591 -0.216678393668504 -0.306968115086614 0.102065261685827 -0.0913809358346457 -0.042180412996063 0.053186926315748 -0.155804446831496 -0.31321743876378 -0.390801245708661 -0.264439021392913 -0.381416171244094 -0.0093942356976378 0.103562213088189 -0.363640602598425 -0.36997389485748
4 "LAYING" 0.276778487454545 -0.0145911615290909 -0.110127728709091 0.933692934909091 0.0682628663363636 0.0695219657167273 0.0754721635223636 2.55649800000023e-06 0.00623727782090909 -0.0372442282830909 -0.0899083302550909 0.0854346006181818 -0.0936693524363636 -0.0333986700025455 -0.0465504310978182 -0.949543531272727 -0.949543531272727 -0.962733502 -0.932703812181818 -0.962929227818182 -0.975351454727273 -0.928264365454545 -0.935798115272727 -0.971037479818182 -0.947070821272727 -0.954199785636364 -0.939671400545455 -0.943857393090909 -0.934764895454545 -0.935750391272727 -0.948348653636364 -0.929725679272727 -0.952034566 -0.980164933636364 -0.923682131090909 -0.925797097090909 -0.988872369272727 -0.960875994727273 -0.955475832363636 -0.969929476363636 -0.945143686181818 -0.958572952545454 -0.957367681818182 -0.944130044727273 -0.939681350909091 -0.943714804727273 -0.961780726363636 -0.958787671272727 -0.931572655636364 -0.931572655636364 -0.948181827818182 -0.921259472727273 -0.950150571818182 -0.982451284727273 -0.925676956 -0.925768475636364 -0.971488767454545 -0.946880042 -0.961636555090909 -0.963407046545455 -0.944901470363636 -0.947326797818182 -0.939547202909091 -0.947304700363636 -0.929549141636364 -0.951196693454545
4 "SITTING" 0.27153827992 -0.007163065158 -0.10587459588 0.8693030064 0.211622539936894 0.11012048108 0.0784500239 -0.0108582171094 -0.0121499951596 -0.04944351156 -0.08943006108 0.10115033478 -0.09694948424 -0.041848389996 -0.0489964351672 -0.93569482 -0.93569482 -0.9701322836 -0.9260633138 -0.9804904618 -0.9774624984 -0.9057829318 -0.9517837432 -0.9768457126 -0.9442983908 -0.9751549056 -0.9605896358 -0.9675836478 -0.9337768922 -0.929002095 -0.9625007338 -0.9487697524 -0.9765477634 -0.980309931 -0.89022398108 -0.9322030066 -0.9814052948 -0.93272710386 -0.9509492546 -0.9767421962 -0.9445961056 -0.9790387658 -0.9701317904 -0.9584681204 -0.9279722294 -0.9698997312 -0.984441358 -0.9688048316 -0.9144078448 -0.9144078448 -0.9625491104 -0.928898293 -0.9758066902 -0.9819081892 -0.8894673494 -0.9269993168 -0.9787769122 -0.949293158 -0.9816994482 -0.973333107 -0.954120419 -0.9328683544 -0.9198157096 -0.9615845194 -0.9288505544 -0.9762617538
4 "STANDING" 0.273694139545455 -0.00990083527045455 -0.108540300265909 0.880731443863636 0.168445524 0.143006857611364 0.0749577410909091 -0.00278773346136363 0.00338609594827273 -0.0422355209795455 -0.0835484079545455 0.0823934451590909 -0.0889747665681818 -0.0454702982386364 -0.0487714733568182 -0.9379783225 -0.9379783225 -0.969320155681818 -0.934301646590909 -0.973848287045455 -0.977450812045455 -0.921434735681818 -0.946064216818182 -0.976024951136364 -0.954237489772727 -0.969501330681818 -0.957117251818182 -0.955460359318182 -0.938003425909091 -0.936290604545455 -0.964440302272727 -0.944760322045455 -0.971598370227273 -0.980945022045455 -0.904335121022727 -0.926094740227273 -0.983137541590909 -0.939942979795454 -0.945008999545455 -0.975204850227273 -0.952786261136364 -0.973436529545455 -0.966225485 -0.950064068181818 -0.940637937045455 -0.966037012045455 -0.975433911363636 -0.964878512727273 -0.920939027727273 -0.920939027727273 -0.965757731590909 -0.931414810454545 -0.970392610454546 -0.9825908425 -0.9022915301 -0.92184351 -0.976530547272727 -0.954464442045455 -0.97602233 -0.969390369318182 -0.947571471590909 -0.947346476590909 -0.925669291136364 -0.966545323409091 -0.934746865454545 -0.970675403409091
4 "WALKING" 0.274851805798413 -0.011885770522873 -0.105674738844603 0.862998803301587 0.10468896064619 0.130514533862159 0.075978549305873 0.00413673587676984 -0.00404498613142032 -0.0382868829201587 -0.0711121354506349 0.0830265537870159 -0.0952587094063492 -0.0412207222539841 -0.0523094817485079 -0.960966641904762 -0.960966641904762 -0.985529394634921 -0.950688084190476 -0.991198858015873 -0.984890654095238 -0.952006241295238 -0.964759011304762 -0.987552598349206 -0.978321815047619 -0.983226154507936 -0.982282438301587 -0.977232061825397 -0.965268691269841 -0.958657152731746 -0.983292653142857 -0.969046851587302 -0.989446137492063 -0.984665198444444 -0.938306489109524 -0.951365639984127 -0.980774192111111 -0.957375656073016 -0.955489655590476 -0.987343665380952 -0.978227730761905 -0.985579878285714 -0.984792646333333 -0.972488997444444 -0.962276750301587 -0.990434392825397 -0.989766953587302 -0.987174224698413 -0.946195518650794 -0.946195518650794 -0.983310028253968 -0.956794858031746 -0.988796343222222 -0.984677012365079 -0.935473108411111 -0.947856191549206 -0.988285094476191 -0.979776333634921 -0.986556381190476 -0.985671156047619 -0.970227440968254 -0.964865593444444 -0.94808547344127 -0.982246717761905 -0.956754933730159 -0.988471666444444
4 "WALKING_DOWNSTAIRS" 0.263255370179825 -0.00597446772631579 -0.0989874519061403 0.859969518333333 0.120388211083614 0.250917223929825 0.0744567518780702 0.00654951328605263 -0.00344387269877193 -0.03707143205 -0.0747583575859649 0.0810614805505263 -0.0990727527807018 -0.0386482546178947 -0.0534674063225439 -0.929159139824561 -0.929159139824561 -0.97926088245614 -0.939201416140351 -0.986558041842105 -0.978233119298246 -0.92571857622807 -0.944248822280702 -0.982469262807018 -0.968438617017544 -0.979075704912281 -0.973585789473684 -0.97022271377193 -0.949222058333333 -0.934499191140351 -0.976732060438597 -0.961464093070175 -0.985431962982456 -0.977869617807018 -0.90080052877193 -0.916195435789474 -0.968767403245614 -0.934073661842105 -0.929769295263158 -0.982297439473684 -0.968201139385965 -0.982005202368421 -0.977779240964912 -0.962053039912281 -0.941989573596491 -0.984142885350877 -0.986171309385965 -0.981568470175439 -0.909785783596491 -0.909785783596491 -0.977159456666667 -0.944620186561404 -0.984662746491228 -0.977928315964912 -0.895523105438596 -0.908854431403509 -0.983752919385965 -0.970297741842105 -0.983583446578947 -0.979146816403509 -0.95820724868421 -0.94514089754386 -0.912107843947368 -0.976753226403509 -0.943975831736842 -0.984443404035088
4 "WALKING_UPSTAIRS" 0.274096735812162 -0.0140843293938784 -0.10684472873027 0.888321506581081 0.111477218333859 0.172007045968959 0.0762601619958514 0.00747518424472054 -0.00164183385997297 -0.0358777119555486 -0.0725200665158108 0.0739210956521622 -0.0964177760662162 -0.040638199467127 -0.0501512355168622 -0.962482685445946 -0.962482685445946 -0.984762960986487 -0.954665198486486 -0.989586162135135 -0.98599558222973 -0.957483436148649 -0.962632629662162 -0.987297042054054 -0.977323147972973 -0.981291113067568 -0.982380187851351 -0.975183279878378 -0.966634950608108 -0.960419230081081 -0.981350683162162 -0.969416194743243 -0.987142736540541 -0.986617434013514 -0.949034841370716 -0.946693733016216 -0.983347240445946 -0.9668710375 -0.952439815725676 -0.987230196337838 -0.977442820094595 -0.983900477405405 -0.985494086783784 -0.970105997689189 -0.964406026581081 -0.988973811972973 -0.987601324608108 -0.986394243405405 -0.95078773963 -0.95078773963 -0.981884052743243 -0.958704488391892 -0.986677652189189 -0.987001485283784 -0.947687611021622 -0.942370447318919 -0.988352483324324 -0.979329309716216 -0.985144454040541 -0.986534008594595 -0.967709071067568 -0.967037296256757 -0.953209515705405 -0.981487184175676 -0.959229953216216 -0.986726794283784
4 NA 0.266564774458333 -0.0163995762040278 -0.1003641138125 0.907140274236111 0.0643425738222917 0.135559635367361 0.0741529765743056 0.00520386649098611 -0.00102385266277778 -0.0487298099619444 -0.0560981992881944 0.0595757562447222 -0.0930776297388889 -0.0422806032402778 -0.0477386173381944 -0.920494815416667 -0.920494815416667 -0.975367235277778 -0.910853789652778 -0.982022738819444 -0.9707827475 -0.928679294513889 -0.917837167361111 -0.977267737083333 -0.968908845555556 -0.969321536805556 -0.958272919861111 -0.957141197569444 -0.949545219097222 -0.917520813611111 -0.967925057847222 -0.944006479513889 -0.977957408125 -0.969338017777778 -0.9032511641875 -0.874535515368056 -0.959547525 -0.943241701826389 -0.895954809520833 -0.977007390277778 -0.968673511041667 -0.97281895625 -0.961450796180556 -0.944211191111111 -0.941864881458333 -0.976989619652778 -0.980374067777778 -0.9780824525 -0.890966623458333 -0.890966623458333 -0.967162421388889 -0.918579376388889 -0.976160785972222 -0.969050145347222 -0.897910141409722 -0.863715355702778 -0.978918825 -0.97078508625 -0.974980239513889 -0.962974145555556 -0.938440545416667 -0.945153517152778 -0.895067730875 -0.965321058680556 -0.917859400069444 -0.975423540833333
5 "LAYING" 0.280346248596491 -0.0181236327175439 -0.112172831947368 0.945139003859649 -0.230251036140351 0.0139193473596491 0.0730699604561404 0.00871883993421053 -0.00481712245438596 -0.028251913022807 -0.0589823639438597 0.0767394745964912 -0.103292534210526 -0.0428828304736842 -0.0506432189438596 -0.945022876491228 -0.945022876491228 -0.967102436140351 -0.939404744385965 -0.963406222982456 -0.977100287368421 -0.930336471754386 -0.942864017017544 -0.97348053877193 -0.951405464912281 -0.963743518070175 -0.931612384385965 -0.943273146140351 -0.943239602105263 -0.945949804035088 -0.955914005438597 -0.926664297017544 -0.955425138245614 -0.981758159649123 -0.921493191754386 -0.925692371929825 -0.985583066842105 -0.96844910122807 -0.942795062280702 -0.973132635789474 -0.949362277017544 -0.967547241754386 -0.947561298596491 -0.94248658631579 -0.947782155964912 -0.946423593157895 -0.962422163684211 -0.962758177192982 -0.939310249649123 -0.939310249649123 -0.956099145964912 -0.915891572982456 -0.952536233859649 -0.984067374035088 -0.921449111052632 -0.922067224210526 -0.975235677719298 -0.950681450350877 -0.969895845789474 -0.952817395263158 -0.942539174210526 -0.95445570245614 -0.94456410754386 -0.95538157877193 -0.923108761578947 -0.952088499473684
5 "SITTING" 0.280499745892857 -0.00948911098553571 -0.0961574905535714 0.95619779125 -0.0759009061071429 0.166893825946429 0.0721328379857143 -0.00653015693773214 -0.0211889890567857 -0.0306449342357143 -0.061824850625 0.0755636430892857 -0.103057894142857 -0.0461257201357143 -0.0490753497867857 -0.906478051785714 -0.906478051785714 -0.963370738392857 -0.900982100535714 -0.967614073928571 -0.973497549642857 -0.889549205 -0.93164342125 -0.972310894285714 -0.937624242142857 -0.968648411607143 -0.905464161964286 -0.955992945178571 -0.915280955357143 -0.917614014821429 -0.956139283571429 -0.914209165714286 -0.964471139464286 -0.97692058 -0.86159737875 -0.896880538392857 -0.972908355892857 -0.917613464821429 -0.899404775267857 -0.972586541964286 -0.938354677857143 -0.973054201071429 -0.909687974464286 -0.949227146964286 -0.909995038571429 -0.949633878571429 -0.976065174642857 -0.957982019464286 -0.890976683392857 -0.890976683392857 -0.958159482142857 -0.885144317678571 -0.964282784285714 -0.978737637678571 -0.857380281803571 -0.887554317678571 -0.975706723571429 -0.944075308928571 -0.976229505535714 -0.912464793928571 -0.945825840178571 -0.91665163125 -0.895340042142857 -0.96003249875 -0.887194404285714 -0.9664302175
5 "STANDING" 0.282544390892857 -0.00700418554517857 -0.102171095696429 0.960188699107143 -0.03871012665 0.138638436607143 0.0725189859107143 -0.00221990214464286 -0.0122812220569643 -0.0322711902673214 -0.050987505 0.0690945763946429 -0.0922249863035714 -0.0399108188821429 -0.0422221341625 -0.906104701071429 -0.906104701071429 -0.956863566071429 -0.900671630714286 -0.958405900892857 -0.964500917321429 -0.890796360535714 -0.915083799107143 -0.963059235178571 -0.93137020875 -0.958438726607143 -0.909661802321429 -0.939373524464286 -0.907190836607143 -0.9046413925 -0.941825903035714 -0.904543921607143 -0.952286438035714 -0.968591815714286 -0.869439913392857 -0.869327321785714 -0.974088206071429 -0.931973943392857 -0.914608495714286 -0.962647080178571 -0.931217140714286 -0.963832118928571 -0.910395222321429 -0.933738104107143 -0.907471555714286 -0.941930044107143 -0.961177741607143 -0.944755343035714 -0.87977380125 -0.87977380125 -0.942962047678571 -0.867041711785714 -0.947970723571429 -0.97066840875 -0.867933178017857 -0.858231387857143 -0.965778920714286 -0.936202600714286 -0.96807230125 -0.912780915714286 -0.931857811428571 -0.91678935625 -0.886745170714286 -0.943601960178571 -0.868913993928571 -0.946196462857143
